ID,EID,Original_Sentence,Modal_Verb,Marked_Sentence_English,Marked_Sentence_Japanese,Source_Modal,Tested_Modal,Transformation_Strategy,Transformation_Category,Palmer_Annotations,Quirk_Annotations,Palmer_Expected,Quirk_Expected,Grammaticality_Expected,Completed,Annotation_Notes,Grammaticality_Explanation,Repair_Status
6f6907404bc057f02e0a6a0a377989a09bb9e4ecf497d1eec539c821e7683967_alt_will,6f6907404bc057f02e0a6a0a377989a09bb9e4ecf497d1eec539c821e7683967,"Are you kidding me? The nerve of some people. How desperate do you have to be... Well, I hope you can at least replace the present so your son is not too sad. And at least they did not try to bust into your home and harm you.",will,"Are you kidding me? The nerve of some people. How desperate do you have to be... Well, I hope you *will* at least replace the present so your son is not too sad. And at least they did not try to bust into your home and harm you.","",can,will,ability_to_prediction_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'will'. Strategy: ability_to_prediction_substitution. Please verify grammaticality and classify modal categories.,The modal 'will' is correctly used after 'hope you' to express a future expectation.,""
6f6907404bc057f02e0a6a0a377989a09bb9e4ecf497d1eec539c821e7683967_alt_would,6f6907404bc057f02e0a6a0a377989a09bb9e4ecf497d1eec539c821e7683967,"Are you kidding me? The nerve of some people. How desperate do you have to be... Well, I hope you can at least replace the present so your son is not too sad. And at least they did not try to bust into your home and harm you.",would,"Are you kidding me? The nerve of some people. How desperate do you have to be... Well, I hope you *would have* at least replace the present so your son is not too sad. And at least they did not try to bust into your home and harm you.","",can,would,ability_to_conditional_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,no,0,Modal substitution: 'can' → 'would'. Strategy: ability_to_conditional_substitution. Please verify grammaticality and classify modal categories.,"The modal *would have* is a perfect modal and must be followed by a past participle. The sentence uses *would have replace*, which is ungrammatical. The correct form would be *would have replaced*.",api
6f6907404bc057f02e0a6a0a377989a09bb9e4ecf497d1eec539c821e7683967_alt_ought_to,6f6907404bc057f02e0a6a0a377989a09bb9e4ecf497d1eec539c821e7683967,"Are you kidding me? The nerve of some people. How desperate do you have to be... Well, I hope you can at least replace the present so your son is not too sad. And at least they did not try to bust into your home and harm you.",ought to,"Are you kidding me? The nerve of some people. How desperate do you have to be... Well, I hope you *ought to* at least replace the present so your son is not too sad. And at least they did not try to bust into your home and harm you.","",can,ought to,ability_to_advice_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,no,0,Modal substitution: 'can' → 'ought to'. Strategy: ability_to_advice_substitution. Please verify grammaticality and classify modal categories.,"The construction *I hope you ought to* is not idiomatic. After *hope you*, a modal such as *will* or *should* is normally used. *Ought to* expresses advisability or obligation, but it does not fit the clause structure here.",""
7ad0408ddc11f700769becb3d73f2ece66f955085400b486c22f2946a1ea449b_orig,7ad0408ddc11f700769becb3d73f2ece66f955085400b486c22f2946a1ea449b,I sometimes wish that I can afford the luxuries that m friends can.,can,I sometimes wish that I *can* afford the luxuries that m friends can.,"",can,can,original,original,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",dynamic,ability,yes,1,Original sentence from dataset. Modal: 'can'. Verified and complete.,"",""
7ad0408ddc11f700769becb3d73f2ece66f955085400b486c22f2946a1ea449b_alt_could,7ad0408ddc11f700769becb3d73f2ece66f955085400b486c22f2946a1ea449b,I sometimes wish that I can afford the luxuries that m friends can.,could,I sometimes wish that I *could* afford the luxuries that m friends can.,"",can,could,ability_weakening,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'could'. Strategy: ability_weakening. Please verify grammaticality and classify modal categories.,"The modal *could* is correctly used after ""wish that I"" to express a hypothetical ability. Its form, placement, and agreement are all appropriate for the clause context.",""
7ad0408ddc11f700769becb3d73f2ece66f955085400b486c22f2946a1ea449b_alt_may,7ad0408ddc11f700769becb3d73f2ece66f955085400b486c22f2946a1ea449b,I sometimes wish that I can afford the luxuries that m friends can.,may,I sometimes wish that I *may have afforded* the luxuries that m friends can.,"",can,may,ability_to_permission,entailment,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,no,0,Modal substitution: 'can' → 'may'. Strategy: ability_to_permission. Please verify grammaticality and classify modal categories.,"The modal *may have afforded* is a modal‑perfect construction expressing possibility in the past. However, after *wish* the clause should describe a desired state or a past condition, not a possibility. The correct forms would be *wish I had afforded* (past perfect) or *wish I could afford* (present). Therefore, *may have afforded* is not grammatically acceptable in this context.",api
7ad0408ddc11f700769becb3d73f2ece66f955085400b486c22f2946a1ea449b_alt_might,7ad0408ddc11f700769becb3d73f2ece66f955085400b486c22f2946a1ea449b,I sometimes wish that I can afford the luxuries that m friends can.,might,I sometimes wish that I *might* afford the luxuries that m friends can.,"",can,might,ability_to_possibility,entailment,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'might'. Strategy: ability_to_possibility. Please verify grammaticality and classify modal categories.,"The modal *might* is correctly used in the subordinate clause ""that I might afford"" after the verb *wish*. It is in the proper form, placed correctly, and agrees with the subject *I* in the clause. No grammatical errors involve the marked modal.",""
7ad0408ddc11f700769becb3d73f2ece66f955085400b486c22f2946a1ea449b_alt_must,7ad0408ddc11f700769becb3d73f2ece66f955085400b486c22f2946a1ea449b,I sometimes wish that I can afford the luxuries that m friends can.,must,I sometimes wish that I *must afford* the luxuries that m friends can.,"",can,must,ability_to_necessity_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,no,0,Modal substitution: 'can' → 'must'. Strategy: ability_to_necessity_substitution. Please verify grammaticality and classify modal categories.,"The modal *must* expresses obligation, but after *wish* the clause should use a subjunctive or a modal of ability (e.g., *could* or *might*). *I wish that I must afford* is ungrammatical and unnatural.",api
7ad0408ddc11f700769becb3d73f2ece66f955085400b486c22f2946a1ea449b_alt_shall,7ad0408ddc11f700769becb3d73f2ece66f955085400b486c22f2946a1ea449b,I sometimes wish that I can afford the luxuries that m friends can.,shall,I sometimes wish that I *shall be able to afford* the luxuries that m friends can.,"",can,shall,ability_to_obligation_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,no,0,Modal substitution: 'can' → 'shall'. Strategy: ability_to_obligation_substitution. Please verify grammaticality and classify modal categories.,"The modal *shall* is not appropriate after *wish that I*. In such contexts the subjunctive or a modal expressing ability (e.g., *could* or *were able*) is expected. *Shall be able to afford* is ungrammatical.",api
7ad0408ddc11f700769becb3d73f2ece66f955085400b486c22f2946a1ea449b_alt_should,7ad0408ddc11f700769becb3d73f2ece66f955085400b486c22f2946a1ea449b,I sometimes wish that I can afford the luxuries that m friends can.,should,I sometimes wish that I *should be able to afford* the luxuries that m friends can.,"",can,should,ability_to_advice_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,no,0,Modal substitution: 'can' → 'should'. Strategy: ability_to_advice_substitution. Please verify grammaticality and classify modal categories.,"The modal phrase *should be able to afford* is not idiomatic in a wish clause. After ""wish that"", English normally uses the subjunctive or a modal like ""could"" or ""would be able to"". Using *should* here sounds ungrammatical or at best non‑standard.",api
7ad0408ddc11f700769becb3d73f2ece66f955085400b486c22f2946a1ea449b_alt_will,7ad0408ddc11f700769becb3d73f2ece66f955085400b486c22f2946a1ea449b,I sometimes wish that I can afford the luxuries that m friends can.,will,I sometimes wish that I *will be able to* afford the luxuries that m friends can.,"",can,will,ability_to_prediction_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,no,0,Modal substitution: 'can' → 'will'. Strategy: ability_to_prediction_substitution. Please verify grammaticality and classify modal categories.,"The modal phrase *will be able to* is not appropriate after *wish that* when expressing a present or future desire. In such contexts English normally uses *would* or *could* (e.g., ""I wish I would be able to afford…"" or ""I wish I could afford…""). Therefore the marked modal is ungrammatical in this sentence.",api
7ad0408ddc11f700769becb3d73f2ece66f955085400b486c22f2946a1ea449b_alt_would,7ad0408ddc11f700769becb3d73f2ece66f955085400b486c22f2946a1ea449b,I sometimes wish that I can afford the luxuries that m friends can.,would,I sometimes wish that I *would be able to afford* the luxuries that m friends can.,"",can,would,ability_to_conditional_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'would'. Strategy: ability_to_conditional_substitution. Please verify grammaticality and classify modal categories.,"The modal phrase ""would be able to afford"" is correctly used after ""wish that"", expressing a hypothetical future ability. It is a grammatical construction.",api
7ad0408ddc11f700769becb3d73f2ece66f955085400b486c22f2946a1ea449b_alt_ought_to,7ad0408ddc11f700769becb3d73f2ece66f955085400b486c22f2946a1ea449b,I sometimes wish that I can afford the luxuries that m friends can.,ought to,I sometimes wish that I *ought to be able to* afford the luxuries that m friends can.,"",can,ought to,ability_to_advice_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'ought to'. Strategy: ability_to_advice_substitution. Please verify grammaticality and classify modal categories.,"The construction *ought to be able to* is a correct form of the modal *ought to* followed by the base verb *be* and the complement *able to afford*. Its placement within the subordinate clause and agreement with the subject *I* are also correct. The overall sentence may feel slightly odd, but the marked modal itself is grammatically acceptable.",api
7bfccc6374cf51032e5c8cac3ea268d3683023505a898014f24c310e2e3a77a5_orig,7bfccc6374cf51032e5c8cac3ea268d3683023505a898014f24c310e2e3a77a5,"No they are doing work in the neighborhood.   I Am glad I had my old hurricane supplies, batteries, etc.   I could not see anything.",could,"No they are doing work in the neighborhood.   I Am glad I had my old hurricane supplies, batteries, etc.   I *could* not see anything.","",could,could,original,original,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",dynamic,ability,yes,1,Original sentence from dataset. Modal: 'could'. Verified and complete.,"",""
